Group,Count,Owner,Parent.int_groups,Register,Field,Path,Name,Type,Allow during port up,"Flags for SW
ignore_all
ignore_once
none",Severity,,info (I) action (default is none),I->E count thresh,,error (E) action (default is count),Error->Fatal count threshold,Description or Action in case of Fatal,,vs. Capri,,fatal (F) action (default is reset),1st,Line,Key
p4,20,Justina,ppa.ppa[#],int_pe#,phv_upr_idx_less,ppa.ppa[#].int_pe#,int_pe#.phv_upr_idx_less,phv,,-,error (E),,n/a,n/a,,,,software error. Parser state programming error.,,,,,,619,int_pe#phv_upr_idx_lessppa.ppa[#].int_pe#int_pe#.phv_upr_idx_less
p4,20,Justina,ppa.ppa[#],int_pe#,pkt_size_chk,ppa.ppa[#].int_pe#,int_pe#.pkt_size_chk,pkt,,-,error (E),,n/a,n/a,,,,software error. Not enough bytes in packet. Parser state programming error.,,,,,,620,int_pe#pkt_size_chkppa.ppa[#].int_pe#int_pe#.pkt_size_chk
p4,20,Justina,ppa.ppa[#],int_pe#,qctl_not_sop_after_pkt_release,ppa.ppa[#].int_pe#,int_pe#.qctl_not_sop_after_pkt_release,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,621,int_pe#qctl_not_sop_after_pkt_releaseppa.ppa[#].int_pe#int_pe#.qctl_not_sop_after_pkt_release
p4,20,Justina,ppa.ppa[#],int_pe#,qctl_skid_depth_not_zero,ppa.ppa[#].int_pe#,int_pe#.qctl_skid_depth_not_zero,,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,622,int_pe#qctl_skid_depth_not_zeroppa.ppa[#].int_pe#int_pe#.qctl_skid_depth_not_zero
p4,20,Justina,ppa.ppa[#],int_pe#,unexpected_non_sop,ppa.ppa[#].int_pe#,int_pe#.unexpected_non_sop,,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,623,int_pe#unexpected_non_sopppa.ppa[#].int_pe#int_pe#.unexpected_non_sop
p4,2,Justina,ppa.ppa[#],int_sw_phv_mem,ecc_correctable,ppa.ppa[#].int_sw_phv_mem,int_sw_phv_mem.ecc_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,624,int_sw_phv_memecc_correctableppa.ppa[#].int_sw_phv_memint_sw_phv_mem.ecc_correctable
p4,2,Justina,ppa.ppa[#],int_sw_phv_mem,ecc_uncorrectable,ppa.ppa[#].int_sw_phv_mem,int_sw_phv_mem.ecc_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,,,send chip to Avago,,625,int_sw_phv_memecc_uncorrectableppa.ppa[#].int_sw_phv_memint_sw_phv_mem.ecc_uncorrectable
p4,16,Justina,ppa.ppa[#],int_sw_phv_mem,phv_done#,ppa.ppa[#].int_sw_phv_mem,int_sw_phv_mem.phv_done#,phv,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,626,int_sw_phv_memphv_done#ppa.ppa[#].int_sw_phv_memint_sw_phv_mem.phv_done#
p4,2,Justina,ppa.ppa[#],int_sw_phv_mem,phv_invalid_data,ppa.ppa[#].int_sw_phv_mem,int_sw_phv_mem.phv_invalid_data,phv,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,627,int_sw_phv_memphv_invalid_datappa.ppa[#].int_sw_phv_memint_sw_phv_mem.phv_invalid_data
p4,2,Justina,ppa.ppa[#],int_sw_phv_mem,phv_invalid_sram,ppa.ppa[#].int_sw_phv_mem,int_sw_phv_mem.phv_invalid_sram,phv,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,628,int_sw_phv_memphv_invalid_sramppa.ppa[#].int_sw_phv_memint_sw_phv_mem.phv_invalid_sram
p4+rxdma,1,Justina,pr.pr,int_reg#,slave_prd,pr.pr.int_reg#,int_reg#.slave_prd,,,,*parent-bit*,,none,n/a,,n/a,n.a,mini-slave parent bit,,,,,,659,int_reg#slave_prdpr.pr.int_reg#int_reg#.slave_prd
p4+rxdma,1,Justina,pr.pr,int_reg#,slave_pre,pr.pr.int_reg#,int_reg#.slave_pre,,,,*parent-bit*,,none,n/a,,n/a,n.a,mini-slave parent bit,,added,,,1,660,int_reg#slave_prepr.pr.int_reg#int_reg#.slave_pre
p4+rxdma,1,Justina,pr.pr,int_reg#,slave_psp,pr.pr.int_reg#,int_reg#.slave_psp,,,,*parent-bit*,,none,n/a,,n/a,n.a,mini-slave parent bit,,,,,,661,int_reg#slave_psppr.pr.int_reg#int_reg#.slave_psp
p4+rxdma,2,Justina,pr.pr.prd,int_ecc,dfence_mem_correctable,pr.pr.prd.int_ecc,int_ecc.dfence_mem_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,ecc,662,int_eccdfence_mem_correctablepr.pr.prd.int_eccint_ecc.dfence_mem_correctable
p4+rxdma,2,Justina,pr.pr.prd,int_ecc,dfence_mem_uncorrectable,pr.pr.prd.int_ecc,int_ecc.dfence_mem_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,ecc,663,int_eccdfence_mem_uncorrectablepr.pr.prd.int_eccint_ecc.dfence_mem_uncorrectable
p4+rxdma,2,Justina,pr.pr.prd,int_ecc,ffence_mem_correctable,pr.pr.prd.int_ecc,int_ecc.ffence_mem_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,ecc,664,int_eccffence_mem_correctablepr.pr.prd.int_eccint_ecc.ffence_mem_correctable
p4+rxdma,2,Justina,pr.pr.prd,int_ecc,ffence_mem_uncorrectable,pr.pr.prd.int_ecc,int_ecc.ffence_mem_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,ecc,665,int_eccffence_mem_uncorrectablepr.pr.prd.int_eccint_ecc.ffence_mem_uncorrectable
p4+rxdma,2,Justina,pr.pr.prd,int_ecc,lat_mem_correctable,pr.pr.prd.int_ecc,int_ecc.lat_mem_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,ecc,666,int_ecclat_mem_correctablepr.pr.prd.int_eccint_ecc.lat_mem_correctable
p4+rxdma,2,Justina,pr.pr.prd,int_ecc,lat_mem_uncorrectable,pr.pr.prd.int_ecc,int_ecc.lat_mem_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,ecc,667,int_ecclat_mem_uncorrectablepr.pr.prd.int_eccint_ecc.lat_mem_uncorrectable
p4+rxdma,2,Justina,pr.pr.prd,int_ecc,lat_rdata_mem_correctable,pr.pr.prd.int_ecc,int_ecc.lat_rdata_mem_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,ecc,668,int_ecclat_rdata_mem_correctablepr.pr.prd.int_eccint_ecc.lat_rdata_mem_correctable
p4+rxdma,2,Justina,pr.pr.prd,int_ecc,lat_rdata_mem_uncorrectable,pr.pr.prd.int_ecc,int_ecc.lat_rdata_mem_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,ecc,669,int_ecclat_rdata_mem_uncorrectablepr.pr.prd.int_eccint_ecc.lat_rdata_mem_uncorrectable
p4+rxdma,2,Justina,pr.pr.prd,int_ecc,pkt_mem_correctable,pr.pr.prd.int_ecc,int_ecc.pkt_mem_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,670,int_eccpkt_mem_correctablepr.pr.prd.int_eccint_ecc.pkt_mem_correctable
p4+rxdma,2,Justina,pr.pr.prd,int_ecc,pkt_mem_uncorrectable,pr.pr.prd.int_ecc,int_ecc.pkt_mem_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,,,send chip to Avago,,671,int_eccpkt_mem_uncorrectablepr.pr.prd.int_eccint_ecc.pkt_mem_uncorrectable
p4+rxdma,2,Justina,pr.pr.prd,int_ecc,rdata_mem_correctable,pr.pr.prd.int_ecc,int_ecc.rdata_mem_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,672,int_eccrdata_mem_correctablepr.pr.prd.int_eccint_ecc.rdata_mem_correctable
p4+rxdma,2,Justina,pr.pr.prd,int_ecc,rdata_mem_uncorrectable,pr.pr.prd.int_ecc,int_ecc.rdata_mem_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,,,send chip to Avago,,673,int_eccrdata_mem_uncorrectablepr.pr.prd.int_eccint_ecc.rdata_mem_uncorrectable
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,cmd_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.cmd_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,674,int_fifocmd_ff_ovflowpr.pr.prd.int_fifoint_fifo.cmd_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,cmdflit_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.cmdflit_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,675,int_fifocmdflit_ff_ovflowpr.pr.prd.int_fifoint_fifo.cmdflit_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,cp_cmdptr_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.cp_cmdptr_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error - fifo overflow error,,added,,,1,676,int_fifocp_cmdptr_ff_ovflowpr.pr.prd.int_fifoint_fifo.cp_cmdptr_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,cp_id_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.cp_id_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error - fifo overflow error,,added,,,1,677,int_fifocp_id_ff_ovflowpr.pr.prd.int_fifoint_fifo.cp_id_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,cp_out_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.cp_out_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error - fifo overflow error,,added,,,1,678,int_fifocp_out_ff_ovflowpr.pr.prd.int_fifoint_fifo.cp_out_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,cp_rdata_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.cp_rdata_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error - fifo overflow error,,added,,,1,679,int_fifocp_rdata_ff_ovflowpr.pr.prd.int_fifoint_fifo.cp_rdata_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,dfence_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.dfence_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,680,int_fifodfence_ff_ovflowpr.pr.prd.int_fifoint_fifo.dfence_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,drop_credit_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.drop_credit_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error - fifo overflow error,,added,,,1,681,int_fifodrop_credit_ff_ovflowpr.pr.prd.int_fifoint_fifo.drop_credit_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,ffence_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.ffence_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,682,int_fifoffence_ff_ovflowpr.pr.prd.int_fifoint_fifo.ffence_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,phv_id_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.phv_id_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error - fifo overflow error,,added,,,1,683,int_fifophv_id_ff_ovflowpr.pr.prd.int_fifoint_fifo.phv_id_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,pkt_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.pkt_ff_ovflow,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,684,int_fifopkt_ff_ovflowpr.pr.prd.int_fifoint_fifo.pkt_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,pkt_order_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.pkt_order_ff_ovflow,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,685,int_fifopkt_order_ff_ovflowpr.pr.prd.int_fifoint_fifo.pkt_order_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,pkt_stg_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.pkt_stg_ff_ovflow,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,686,int_fifopkt_stg_ff_ovflowpr.pr.prd.int_fifoint_fifo.pkt_stg_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,rcv_stg_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.rcv_stg_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,687,int_fiforcv_stg_ff_ovflowpr.pr.prd.int_fifoint_fifo.rcv_stg_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,rdata_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.rdata_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error - fifo overflow error,,added,,,1,688,int_fifordata_ff_ovflowpr.pr.prd.int_fifoint_fifo.rdata_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,rd_lat_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.rd_lat_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,689,int_fiford_lat_ff_ovflowpr.pr.prd.int_fifoint_fifo.rd_lat_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,wdata_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.wdata_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,690,int_fifowdata_ff_ovflowpr.pr.prd.int_fifoint_fifo.wdata_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,wr_d_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.wr_d_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error - fifo overflow error,,added,,,1,691,int_fifowr_d_ff_ovflowpr.pr.prd.int_fifoint_fifo.wr_d_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,wr_f_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.wr_f_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error - fifo overflow error,,added,,,1,692,int_fifowr_f_ff_ovflowpr.pr.prd.int_fifoint_fifo.wr_f_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,wr_lat_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.wr_lat_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,693,int_fifowr_lat_ff_ovflowpr.pr.prd.int_fifoint_fifo.wr_lat_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_fifo,wr_mem_ff_ovflow,pr.pr.prd.int_fifo,int_fifo.wr_mem_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,694,int_fifowr_mem_ff_ovflowpr.pr.prd.int_fifoint_fifo.wr_mem_ff_ovflow
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,cp_cmdptr_axi_resp_err,pr.pr.prd.int_grp#,int_grp#.cp_cmdptr_axi_resp_err,axi,,-,error (E),,n/a,n/a,,n/a,n/a,"fix the address range or program, check slave interrupts",,added,,,1,695,int_grp#cp_cmdptr_axi_resp_errpr.pr.prd.int_grp#int_grp#.cp_cmdptr_axi_resp_err
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,cp_cmdptr_in_cmdptr,pr.pr.prd.int_grp#,int_grp#.cp_cmdptr_in_cmdptr,dmacmd,,- ,error (E),,n/a,n/a,,n/a,n/a,cmdptr DMA command cannot point to another cmdptr. Fix programming,,added,,,1,696,int_grp#cp_cmdptr_in_cmdptrpr.pr.prd.int_grp#int_grp#.cp_cmdptr_in_cmdptr
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,cp_cmdptr_len_zero,pr.pr.prd.int_grp#,int_grp#.cp_cmdptr_len_zero,dmacmd,,-,error (E),,n/a,n/a,,n/a,n/a,cmdptr DMA command len cannot be zero. Fix programming,,added,,,1,697,int_grp#cp_cmdptr_len_zeropr.pr.prd.int_grp#int_grp#.cp_cmdptr_len_zero
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,cp_credit_less,pr.pr.prd.int_grp#,int_grp#.cp_credit_less,hw,,-,fatal (F),,n/a,n/a,,n/a,n/a,rdata_mem prefetch internal logic credit underrun,,added,,,1,698,int_grp#cp_credit_lesspr.pr.prd.int_grp#int_grp#.cp_credit_less
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,cp_credit_more,pr.pr.prd.int_grp#,int_grp#.cp_credit_more,hw,,-,fatal (F),fat,n/a,n/a,,n/a,n/a,rdata_mem prefetch internal logic credit overflow,,added,,,1,699,int_grp#cp_credit_morepr.pr.prd.int_grp#int_grp#.cp_credit_more
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,cp_mem#pkt_seen,pr.pr.prd.int_grp#,int_grp#.cp_mem2pkt_seen,dmacmd,,-,error (E),,n/a,n/a,,n/a,n/a,mem2pkt command not expected in PRD. Fix programming,,added,,,1,700,int_grp#cp_mem#pkt_seenpr.pr.prd.int_grp#int_grp#.cp_mem#pkt_seen
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,cp_no_data_but_pkt#mem_cmd,pr.pr.prd.int_grp#,int_grp#.cp_no_data_but_pkt2mem_cmd,dmacmd,,-,error (E),,n/a,n/a,,n/a,n/a,"no_data is set, but PHV has pkt2mem command. Fix programming",,added,,,1,701,int_grp#cp_no_data_but_pkt#mem_cmdpr.pr.prd.int_grp#int_grp#.cp_no_data_but_pkt#mem_cmd
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,cp_no_data_but_skip_cmd,pr.pr.prd.int_grp#,int_grp#.cp_no_data_but_skip_cmd,dmacmd,,-,error (E),,n/a,n/a,,n/a,n/a,"no data is set, but PHV has skip command. Fix programming",,added,,,1,702,int_grp#cp_no_data_but_skip_cmdpr.pr.prd.int_grp#int_grp#.cp_no_data_but_skip_cmd
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,cp_phv#pkt_seen,pr.pr.prd.int_grp#,int_grp#.cp_phv2pkt_seen,dmacmd,,-,error (E),,n/a,n/a,,n/a,n/a,phv2pkt command not expected in PRD. Fix programming,,added,,,1,703,int_grp#cp_phv#pkt_seenpr.pr.prd.int_grp#int_grp#.cp_phv#pkt_seen
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,credit_prog_mismatch,pr.pr.prd.int_grp#,int_grp#.credit_prog_mismatch,credit,,,error (E),,n/a,n/a,,n/a,n/a,host/64B credit programming should match in both PRD and PB. Mismatch detected. Fix PB credit programming ,,added,,,1,704,int_grp#credit_prog_mismatchpr.pr.prd.int_grp#int_grp#.credit_prog_mismatch
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,drop_credit_ff_full,pr.pr.prd.int_grp#,int_grp#.drop_credit_ff_full,fifo,,,info (I),,none,n/a,,n/a,n/a,"The drop credit fifo is sized not to get full. If full is hit often, check other flow controls",,added,,,1,705,int_grp#drop_credit_ff_fullpr.pr.prd.int_grp#int_grp#.drop_credit_ff_full
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,id_ctl_data_vld_clash,pr.pr.prd.int_grp#,int_grp#.id_ctl_data_vld_clash,hw,,,fatal (F),,n/a,n/a,,n/a,n/a,rdata_mem_we and rd_ary_release_vld happens in the same cycle at the same address in id_ctl logic. It cannot clash. Investigate more.,,added,,,1,706,int_grp#id_ctl_data_vld_clashpr.pr.prd.int_grp#int_grp#.id_ctl_data_vld_clash
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,id_ctl_flit_cnt,pr.pr.prd.int_grp#,int_grp#.id_ctl_flit_cnt,hw,,,fatal (F),,n/a,n/a,,n/a,n/a,flit_cnt error in ID ctl logic. One of these interrupts fired. id_ctl_last_but_flit_cnt_not_zero or id_ctl_not_last_but_flit_cnt_zero,,added,,,1,707,int_grp#id_ctl_flit_cntpr.pr.prd.int_grp#int_grp#.id_ctl_flit_cnt
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,id_ctl_last_but_flit_cnt_not_zero,pr.pr.prd.int_grp#,int_grp#.id_ctl_last_but_flit_cnt_not_zero,hw,,,fatal (F),,n/a,n/a,,n/a,n/a,"flit_cnt error in ID ctl logic.  Last bit is set, but flit_cnt is not zero",,added,,,1,708,int_grp#id_ctl_last_but_flit_cnt_not_zeropr.pr.prd.int_grp#int_grp#.id_ctl_last_but_flit_cnt_not_zero
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,id_ctl_not_last_but_flit_cnt_zero,pr.pr.prd.int_grp#,int_grp#.id_ctl_not_last_but_flit_cnt_zero,hw,,,fatal (F),,n/a,n/a,,n/a,n/a,"flit_cnt error in ID ctl logic. Last bit is not set, but flit cnt is zero",,added,,,1,709,int_grp#id_ctl_not_last_but_flit_cnt_zeropr.pr.prd.int_grp#int_grp#.id_ctl_not_last_but_flit_cnt_zero
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,id_ctl_slot_clash,pr.pr.prd.int_grp#,int_grp#.id_ctl_slot_clash,hw,,,fatal (F),,n/a,n/a,,n/a,n/a,out_id and new_slot clash. Fatal error in ID ctl logic,,added,,,1,710,int_grp#id_ctl_slot_clashpr.pr.prd.int_grp#int_grp#.id_ctl_slot_clash
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,id_ctl_slot_release_vld_clash,pr.pr.prd.int_grp#,int_grp#.id_ctl_slot_release_vld_clash,hw,,,fatal (F),,n/a,n/a,,n/a,n/a,both release_0 and release_1 are valid in the same cycle in ID ctl logic,,added,,,1,711,int_grp#id_ctl_slot_release_vld_clashpr.pr.prd.int_grp#int_grp#.id_ctl_slot_release_vld_clash
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,lpbk_credit_acc_exceed,pr.pr.prd.int_grp#,int_grp#.lpbk_credit_acc_exceed,credit,,,error (E),,n/a,n/a,,n/a,n/a,credit accumulation cannot exceed 8'hFF in lpbk block,,added,,,1,712,int_grp#lpbk_credit_acc_exceedpr.pr.prd.int_grp#int_grp#.lpbk_credit_acc_exceed
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,neg_credit,pr.pr.prd.int_grp#,int_grp#.neg_credit,credit,,,fatal (F),,n/a,n/a,,n/a,n/a,negative credit to PB. Probably some calculation issue.,,added,,,1,713,int_grp#neg_creditpr.pr.prd.int_grp#int_grp#.neg_credit
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,pkt_len_calc_len_mismatch,pr.pr.prd.int_grp#,int_grp#.pkt_len_calc_len_mismatch,pkt,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,714,int_grp#pkt_len_calc_len_mismatchpr.pr.prd.int_grp#int_grp#.pkt_len_calc_len_mismatch
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,pkt_not_sop,pr.pr.prd.int_grp#,int_grp#.pkt_not_sop,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,715,int_grp#pkt_not_soppr.pr.prd.int_grp#int_grp#.pkt_not_sop
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,rcv_cmd_nop_eop,pr.pr.prd.int_grp#,int_grp#.rcv_cmd_nop_eop,,,-,error (E),,n/a,n/a,,,,software error,,,,,,716,int_grp#rcv_cmd_nop_eoppr.pr.prd.int_grp#int_grp#.rcv_cmd_nop_eop
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,rcv_cmd_out_not_sop,pr.pr.prd.int_grp#,int_grp#.rcv_cmd_out_not_sop,,,-,fatal (F),,n/a,n/a,,n/a,n/a,hardware error,,,,,,717,int_grp#rcv_cmd_out_not_soppr.pr.prd.int_grp#int_grp#.rcv_cmd_out_not_sop
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,rcv_exceed_#byte,pr.pr.prd.int_grp#,int_grp#.rcv_exceed_#byte,,,-,error (E),,n/a,n/a,,,,software error. mem2mem_phv2mem or phv2mem with fence exceeded 16 bytes,,,,,,718,int_grp#rcv_exceed_#bytepr.pr.prd.int_grp#int_grp#.rcv_exceed_#byte
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,rcv_intrinsic_drop_seen,pr.pr.prd.int_grp#,int_grp#.rcv_intrinsic_drop_seen,phv,,,info (I),,none,n/a,,n/a,n/a,drop bit seen in PHV,,added,,,1,719,int_grp#rcv_intrinsic_drop_seenpr.pr.prd.int_grp#int_grp#.rcv_intrinsic_drop_seen
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,rcv_intrinsic_hw_err_seen,pr.pr.prd.int_grp#,int_grp#.rcv_intrinsic_hw_err_seen,phv,,,info (I),,none,n/a,,n/a,n/a,hw_err seen in PHV ,,added,,,1,720,int_grp#rcv_intrinsic_hw_err_seenpr.pr.prd.int_grp#int_grp#.rcv_intrinsic_hw_err_seen
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,rcv_mem#pkt_seen,pr.pr.prd.int_grp#,int_grp#.rcv_mem#pkt_seen,,,-,error (E),,n/a,n/a,,,,software error. mem2pkt command not expected in PRD,,,,,,721,int_grp#rcv_mem#pkt_seenpr.pr.prd.int_grp#int_grp#.rcv_mem#pkt_seen
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,rcv_m#m_dst_not_seen,pr.pr.prd.int_grp#,int_grp#.rcv_m#m_dst_not_seen,,,-,error (E),,n/a,n/a,,,,software error. mem2mem_dst command is expected right after mem2mem_src.,,,,,,722,int_grp#rcv_m#m_dst_not_seenpr.pr.prd.int_grp#int_grp#.rcv_m#m_dst_not_seen
p4+rxdma,2,Justina,pr.pr.prd,int_grp#,rcv_m#m_src_not_seen,pr.pr.prd.int_grp#,int_grp#.rcv_m#m_src_not_seen,,,-,error (E),,n/a,n/a,,,,software error. mem2mem_dst command is seen without mem2mem_src before it.,,,,,,723,int_grp#rcv_m#m_src_not_seenpr.pr.prd.int_grp#int_grp#.rcv_m#m_src_not_seen
